"election_month","election_type","office_key","gid","gid_level","glabel","candidate","candidate_major","candidate_party","candidate_party_major","metric_desc","metric"
201611,"general","pr","29095_B605","precinct","JACKCO - B605","stein","other","green","other","in person",3
201611,"general","pr","29095_B605","precinct","JACKCO - B605","stein","other","green","other","absentee",0
201611,"general","pr","29095_B606","precinct","JACKCO - B606","stein","other","green","other","absentee",NA
201611,"general","pr","29095_B606","precinct","JACKCO - B606","stein","other","green","other","in person",10
201611,"general","pr","29095_B606","precinct","JACKCO - B606","stein","other","green","other","absentee",0
201611,"general","pr","29095_B607","precinct","JACKCO - B607","stein","other","green","other","absentee",NA
201611,"general","pr","29095_B607","precinct","JACKCO - B607","stein","other","green","other","in person",2
201611,"general","pr","29095_B607","precinct","JACKCO - B607","stein","other","green","other","absentee",0
201611,"general","pr","29095_B701","precinct","JACKCO - B701","stein","other","green","other","absentee",NA
201611,"general","pr","29095_B701","precinct","JACKCO - B701","stein","other","green","other","in person",8
201611,"general","pr","29095_B701","precinct","JACKCO - B701","stein","other","green","other","absentee",0
201611,"general","pr","29095_B703","precinct","JACKCO - B703","stein","other","green","other","absentee",NA
201611,"general","pr","29095_B703","precinct","JACKCO - B703","stein","other","green","other","in person",21
201611,"general","pr","29095_B703","precinct","JACKCO - B703","stein","other","green","other","absentee",0
201611,"general","pr","29095_B705","precinct","JACKCO - B705","stein","other","green","other","in person",20
201611,"general","pr","29095_B705","precinct","JACKCO - B705","stein","other","green","other","absentee",0
201611,"general","pr","29095_B706","precinct","JACKCO - B706","stein","other","green","other","in person",7
201611,"general","pr","29095_B706","precinct","JACKCO - B706","stein","other","green","other","absentee",0
201611,"general","pr","29095_B707","precinct","JACKCO - B707","stein","other","green","other","in person",13
201611,"general","pr","29095_B707","precinct","JACKCO - B707","stein","other","green","other","absentee",0
201611,"general","pr","29095_B708","precinct","JACKCO - B708","stein","other","green","other","in person",5
201611,"general","pr","29095_B708","precinct","JACKCO - B708","stein","other","green","other","absentee",0
201611,"general","pr","29095_B801","precinct","JACKCO - B801","stein","other","green","other","in person",6
201611,"general","pr","29095_B801","precinct","JACKCO - B801","stein","other","green","other","absentee",0
201611,"general","pr","29095_B802","precinct","JACKCO - B802","stein","other","green","other","in person",11
201611,"general","pr","29095_B802","precinct","JACKCO - B802","stein","other","green","other","absentee",0
201611,"general","pr","29095_B803","precinct","JACKCO - B803","stein","other","green","other","in person",5
201611,"general","pr","29095_B803","precinct","JACKCO - B803","stein","other","green","other","absentee",0
201611,"general","pr","29095_B804","precinct","JACKCO - B804","stein","other","green","other","in person",8
201611,"general","pr","29095_B804","precinct","JACKCO - B804","stein","other","green","other","absentee",0
201611,"general","pr","29095_B805","precinct","JACKCO - B805","stein","other","green","other","in person",12
201611,"general","pr","29095_B805","precinct","JACKCO - B805","stein","other","green","other","absentee",0
201611,"general","pr","29095_B806","precinct","JACKCO - B806","stein","other","green","other","in person",5
201611,"general","pr","29095_B806","precinct","JACKCO - B806","stein","other","green","other","absentee",0
201611,"general","pr","29095_B807","precinct","JACKCO - B807","stein","other","green","other","in person",17
201611,"general","pr","29095_B807","precinct","JACKCO - B807","stein","other","green","other","absentee",0
201611,"general","pr","29095_B808","precinct","JACKCO - B808","stein","other","green","other","in person",1
201611,"general","pr","29095_B808","precinct","JACKCO - B808","stein","other","green","other","absentee",0
201611,"general","pr","29095_BR01","precinct","JACKCO - BR01","stein","other","green","other","in person",13
201611,"general","pr","29095_BR01","precinct","JACKCO - BR01","stein","other","green","other","absentee",0
201611,"general","pr","29095_BR02","precinct","JACKCO - BR02","stein","other","green","other","in person",10
201611,"general","pr","29095_BR02","precinct","JACKCO - BR02","stein","other","green","other","absentee",0
201611,"general","pr","29095_BR03","precinct","JACKCO - BR03","stein","other","green","other","in person",13
201611,"general","pr","29095_BR03","precinct","JACKCO - BR03","stein","other","green","other","absentee",0
201611,"general","pr","29095_BR05","precinct","JACKCO - BR05","stein","other","green","other","in person",11
201611,"general","pr","29095_BR05","precinct","JACKCO - BR05","stein","other","green","other","absentee",0
201611,"general","pr","29095_BR06","precinct","JACKCO - BR06","stein","other","green","other","in person",0
201611,"general","pr","29095_BR06","precinct","JACKCO - BR06","stein","other","green","other","absentee",0
201611,"general","pr","29095_BR07","precinct","JACKCO - BR07","stein","other","green","other","in person",9
201611,"general","pr","29095_BR07","precinct","JACKCO - BR07","stein","other","green","other","absentee",0
201611,"general","pr","29095_BR08","precinct","JACKCO - BR08","stein","other","green","other","in person",22
201611,"general","pr","29095_BR08","precinct","JACKCO - BR08","stein","other","green","other","absentee",0
201611,"general","pr","29095_BR09","precinct","JACKCO - BR09","stein","other","green","other","in person",13
201611,"general","pr","29095_BR09","precinct","JACKCO - BR09","stein","other","green","other","absentee",0
201611,"general","pr","29095_BR10","precinct","JACKCO - BR10","stein","other","green","other","in person",14
201611,"general","pr","29095_BR10","precinct","JACKCO - BR10","stein","other","green","other","absentee",0
201611,"general","pr","29095_BR11","precinct","JACKCO - BR11","stein","other","green","other","in person",14
201611,"general","pr","29095_BR11","precinct","JACKCO - BR11","stein","other","green","other","absentee",0
201611,"general","pr","29095_BR12","precinct","JACKCO - BR12","stein","other","green","other","in person",14
201611,"general","pr","29095_BR12","precinct","JACKCO - BR12","stein","other","green","other","absentee",0
201611,"general","pr","29095_BR14","precinct","JACKCO - BR14","stein","other","green","other","in person",3
201611,"general","pr","29095_BR14","precinct","JACKCO - BR14","stein","other","green","other","absentee",0
201611,"general","pr","29095_BR16","precinct","JACKCO - BR16","stein","other","green","other","in person",12
201611,"general","pr","29095_BR16","precinct","JACKCO - BR16","stein","other","green","other","absentee",0
201611,"general","pr","29095_BR17","precinct","JACKCO - BR17","stein","other","green","other","in person",0
201611,"general","pr","29095_BR17","precinct","JACKCO - BR17","stein","other","green","other","absentee",0
201611,"general","pr","29095_BR18","precinct","JACKCO - BR18","stein","other","green","other","in person",12
201611,"general","pr","29095_BR18","precinct","JACKCO - BR18","stein","other","green","other","absentee",0
201611,"general","pr","29095_BR19","precinct","JACKCO - BR19","stein","other","green","other","in person",0
201611,"general","pr","29095_BR19","precinct","JACKCO - BR19","stein","other","green","other","absentee",0
201611,"general","pr","29095_FO01","precinct","JACKCO - FO01","stein","other","green","other","in person",0
201611,"general","pr","29095_FO01","precinct","JACKCO - FO01","stein","other","green","other","absentee",0
201611,"general","pr","29095_FO02","precinct","JACKCO - FO02","stein","other","green","other","in person",4
201611,"general","pr","29095_FO02","precinct","JACKCO - FO02","stein","other","green","other","absentee",0
201611,"general","pr","29095_FO03","precinct","JACKCO - FO03","stein","other","green","other","in person",12
201611,"general","pr","29095_FO03","precinct","JACKCO - FO03","stein","other","green","other","absentee",0
201611,"general","pr","29095_FO06","precinct","JACKCO - FO06","stein","other","green","other","in person",4
201611,"general","pr","29095_FO06","precinct","JACKCO - FO06","stein","other","green","other","absentee",0
201611,"general","pr","29095_FO07","precinct","JACKCO - FO07","stein","other","green","other","in person",0
201611,"general","pr","29095_FO07","precinct","JACKCO - FO07","stein","other","green","other","absentee",0
201611,"general","pr","29095_FO08","precinct","JACKCO - FO08","stein","other","green","other","in person",16
201611,"general","pr","29095_FO08","precinct","JACKCO - FO08","stein","other","green","other","absentee",0
201611,"general","pr","29095_PR01","precinct","JACKCO - PR01","stein","other","green","other","in person",0
201611,"general","pr","29095_PR01","precinct","JACKCO - PR01","stein","other","green","other","absentee",0
201611,"general","pr","29095_PR02","precinct","JACKCO - PR02","stein","other","green","other","in person",11
201611,"general","pr","29095_PR02","precinct","JACKCO - PR02","stein","other","green","other","absentee",0
201611,"general","pr","29095_PR03","precinct","JACKCO - PR03","stein","other","green","other","in person",24
201611,"general","pr","29095_PR03","precinct","JACKCO - PR03","stein","other","green","other","absentee",0
201611,"general","pr","29095_PR05","precinct","JACKCO - PR05","stein","other","green","other","in person",5
201611,"general","pr","29095_PR05","precinct","JACKCO - PR05","stein","other","green","other","absentee",0
201611,"general","pr","29095_PR06","precinct","JACKCO - PR06","stein","other","green","other","in person",9
201611,"general","pr","29095_PR06","precinct","JACKCO - PR06","stein","other","green","other","absentee",0
201611,"general","pr","29095_PR07","precinct","JACKCO - PR07","stein","other","green","other","in person",14
